# modid|filename|score|maxscore
# http://modarchive.org/index.php?request=view_by_rating_comments&query=10&page=1#mods
155945|duet-number-1.it|8|10
35392|duneintr.mod|8|10
41659|dunemix.s3m|8|10
41667|dungeon.mod|8|10
166618|dxn-mw-1-machine.it|8|10
167942|dxn-mw-5-rust.it|8|10
40532|e-believ.xm|8|10
40541|e-dreams.xm|8|10
40555|e-july.s3m|8|10
40675|eargasm.mod|8|10
40719|ease.xm|8|10
154748|easter.it|8|10
146207|eastern_dreams.xm|8|10
133766|easter_egg.xm|8|10
40742|easy24.it|8|10
136235|easy_does_it.xm|8|10
70085|easy_minded_rider.s3m|8|10
40788|ebonsmed.it|8|10
40791|ebonyvir.it|8|10
145187|echellon_tune.xm|8|10
40825|echoes.mod|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=19#mods
111019|echoes_of_conflict.mod|8|10
166351|echoing.stm|8|10
162554|echo_pl_-_the_last_day.xm|8|10
162518|echo_pl_-_thoughts.xm|8|10
140499|echo_sound.xm|8|10
40852|eclipse.it|8|10
40859|eclipse.xm|8|10
40934|ecstconc.mod|8|10
65989|edge-space_camel.s3m|8|10
41063|efe.s3m|8|10
41078|effigy.mod|8|10
41324|ejector.xm|8|10
41404|elctrfct.mod|8|10
41464|electric-church.mod|8|10
41504|electron.xm|8|10
41545|elementa.it|8|10
159375|elfan_-_android_lovers.xm|8|10
160760|elfan_-_brahma_yarga_edit.xm|8|10
160761|elfan_-_foggy_landscape_warm_raindrop.xm|8|10
160796|elfan_-_microbeam.xm|8|10
161824|elfan_-_trip_into_mappyland.xm|8|10
40523|elimination_part_ii.mod|8|10
41601|eliptical.mod|8|10
41708|elkrise.it|8|10
41652|elk_leaf.it|8|10
41751|elves.xm|8|10
40475|elysium.mod|8|10
134890|elysium_96.xm|8|10
41778|em2.mod|8|10
41877|emix.xm|8|10
41879|emkcuf.xm|8|10
81063|emotional_thing.mod|8|10
40485|emptmind.s3m|8|10
40488|empty4st.xm|8|10
155347|empty_soul.it|8|10
41822|em_wiped.it|8|10
41991|enchantment.xm|8|10
42026|ending.mod|8|10
40490|endless.mod|8|10
42029|endless.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=20#mods
42055|endofera.xm|8|10
42155|enigma_v2.xm|8|10
171291|enis.it|8|10
42180|enjoyone.mod|8|10
42262|envision.s3m|8|10
42273|eoftech.xm|8|10
65621|epica2.xm|8|10
42330|equator.mod|8|10
174059|er3.xm|8|10
42371|erdfleet.it|8|10
42413|escape.xm|8|10
42462|eternal.mod|8|10
170551|ethereal_lizard_sheep.xm|8|10
166713|eva.xm|8|10
133630|eveningevents.xm|8|10
170799|evergreen1.xm|8|10
68788|evidence.xm|8|10
42829|excess.xm|8|10
42805|exc_ecl.xm|8|10
42872|existing.xm|8|10
73321|extreme_pinball_-_music_b_-_rock_fantasy.s3m|8|10
70038|extreme_pinball_-_music_c_-_urban_chaos.s3m|8|10
73618|extreme_pinball_-_music_d_-_monkey_mayhem.s3m|8|10
43078|ez-icon.it|8|10
40644|e_breath.xm|8|10
40843|f-studio.s3m|8|10
40845|f-taboo.xm|8|10
40908|f4-ldawn.it|8|10
40973|fa-cosmi.xm|8|10
41022|facetru.mod|8|10
41049|fadeblac.xm|8|10
41127|fairyfan2.xm|8|10
41143|fairylnd.xm|8|10
41155|faith.mod|8|10
165143|fakehero.mod|8|10
41170|fall.it|8|10
41188|falldown.xm|8|10
41223|fallon01.it|8|10
41251|falsegro.xm|8|10
41265|fanfare.s3m|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=21#mods
41271|fanta2.mod|8|10
41303|fantass_.mod|8|10
169152|fap.xm|8|10
41367|far.mod|8|10
41378|faraway.xm|8|10
41400|farewell_tear.xm|8|10
154713|farm.it|8|10
41412|farmor8.xm|8|10
41424|farover_lofi.xm|8|10
41428|farseeke.xm|8|10
41433|farthest.xm|8|10
41492|fatalerror.it|8|10
40986|fa_greensleeves.it|8|10
41531|fb-crystal.it|8|10
41547|fb-echo.it|8|10
41689|fearless.xm|8|10
101606|fear_of_the_dark.mod|8|10
40713|featsofv.xm|8|10
41727|feel.xm|8|10
165081|felix8g-mem.xm|8|10
41826|felling.it|8|10
41835|femme.xm|8|10
41846|fermus-along.xm|8|10
41858|ferrari.it|8|10
111964|fetish.mod|8|10
41901|ff-me.it|8|10
41951|ff7aerit.it|8|10
41959|ff7elect.it|8|10
41975|ff8boss.it|8|10
42025|ffhome.xm|8|10
42028|ffort.xm|8|10
42049|fiddler.xm|8|10
42063|fields.mod|8|10
42059|field_of_souls.it|8|10
42067|fife.xm|8|10
629|fightthefuture.xm|8|10
42216|fingsurround6.xm|8|10
42245|fire.s3m|8|10
42256|fireaway.xm|8|10
42274|fireinmh.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=22#mods
42276|fireinms.xm|8|10
42278|fireinmy.xm|8|10
42313|fish.it|8|10
42324|fishhead.mod|8|10
166621|fish_land.xm|8|10
42352|fjellman-fwinds.xm|8|10
42354|fjellman-holding.xm|8|10
126667|flaming_skies.mod|8|10
42438|flashb.xm|8|10
40720|flatlies.mod|8|10
65878|fleshbrain-sauron.mod|8|10
168417|floppi-tom-know.xm|8|10
42619|floss.xm|8|10
42652|flowerpo.mod|8|10
42669|flowing_.xm|8|10
40732|flphouse.mod|8|10
42690|flshdanc.s3m|8|10
145090|fluff.xm|8|10
42775|fly.xm|8|10
42833|flying.it|8|10
42899|flz-hljg.xm|8|10
40737|fm-riff.s3m|8|10
42920|fm-scrap.s3m|8|10
42956|fmc_2ndw.xm|8|10
163048|fms_vs_k.it|8|10
140011|fngad_av_en_korvring.xm|8|10
43028|fochoice.mod|8|10
173927|fod_nit.xm|8|10
43062|fogpolution.xm|8|10
144945|folk_ballad-alt.xm|8|10
169907|force-nul.xm|8|10
77967|forcefield.mod|8|10
156395|forest-1616.it|8|10
43182|forests.it|8|10
147498|forest_walk.xm|8|10
40745|forever.xm|8|10
43195|forever1.xm|8|10
135317|forgotten_drummer.xm|8|10
156758|forgotten_souls.it|8|10
40787|forsaken.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=23#mods
43265|forsomeonespecial.xm|8|10
43281|fortuna.xm|8|10
43018|fo_sky.xm|8|10
43364|fq-flash.it|8|10
118875|fracture_in_space.mod|8|10
171875|franz_koopa-christmas_hentai_hooker.it|8|10
43426|frbcolor.xm|8|10
43451|free.it|8|10
43486|freefrom.mod|8|10
143968|fresh_air.xm|8|10
43560|friends.xm|8|10
141307|from_summer_to_winter.xm|8|10
119653|frosti_frosta.mod|8|10
43628|froz-pab.xm|8|10
133627|frozenocean.xm|8|10
43649|fruit.mod|8|10
163351|fs_-_no_one_else.it|8|10
173597|fugab.xm|8|10
40764|fullcont.mod|8|10
43799|fullmoon.mod|8|10
68239|funkadelic.mod|8|10
43870|funkjung.mod|8|10
114992|funkout_short.mod|8|10
43924|funkyou.s3m|8|10
143057|funk_da_bank.xm|8|10
143058|funk_it_up.xm|8|10
43950|furry.xm|8|10
43954|further.xm|8|10
108666|fury_village.mod|8|10
40932|f_escape.xm|8|10
40935|f_feelin.xm|8|10
42633|g-sarin.xm|8|10
42645|g-y.xm|8|10
152709|gaias_child.xm|8|10
42781|galaxyii.mod|8|10
156999|gamma_-_easy_life.xm|8|10
42903|gandalf.xm|8|10
165271|ganja_-_late_night_session.xm|8|10
42931|garddrag.mod|8|10
165132|gasanorex_-_fly_away.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=24#mods
42955|gastric.xm|8|10
42982|gatherfa.xm|8|10
165134|gblues_-_tenderness.xm|8|10
43064|gdj_eter.xm|8|10
165250|gdream_-_renaissance.xm|8|10
157061|geir_tjelta_-_a_new_beginning.ahx|8|10
157021|geir_tjelta_-_robocop_iii.ahx|8|10
157096|geir_tjelta_-_thats_the_wave_it_is.ahx|8|10
43116|gem-fog5.it|8|10
168205|getabrain.xm|8|10
42508|getdown.mod|8|10
43200|getdown.s3m|8|10
43229|gettink.mod|8|10
167444|get_a_life.xm|8|10
43242|gff_brea.it|8|10
43258|gff_sens.it|8|10
43259|gff_silv.it|8|10
43319|gg_crack.xm|8|10
43337|gg_driz.xm|8|10
43470|gh-dig.xm|8|10
43501|gh-tst.xm|8|10
170637|ghost_in_the_cli.mod|8|10
43561|ghouls.mod|8|10
43566|giana2k.xm|8|10
65625|gianalv4.mod|8|10
172785|gigawatt.xm|8|10
43641|givethanks.it|8|10
43661|gl-lsd.xm|8|10
42535|gl-silen.xm|8|10
43674|glacierm.mod|8|10
108014|glassbilens_glassar.mod|8|10
43705|gldhrm.it|8|10
720|glide.xm|8|10
43715|glidenight.mod|8|10
155890|global.it|8|10
152888|global_conquest.xm|8|10
117629|globetrotter_blues.mod|8|10
43781|glory.s3m|8|10
43803|gluuvi.xm|8|10
43873|goahead.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=25#mods
43888|gob_onceagain.it|8|10
43909|god.it|8|10
43919|godsarmy.it|8|10
42547|godzilla.mod|8|10
173123|goluigi-rezon-jacknsarah.xm|8|10
173117|goluigi-rezon-ne.xm|8|10
173016|goluigi-rezon-ssa.xm|8|10
173211|goluigi-springreal.xm|8|10
172814|goluigi_and_rezon_-_handys_got_the_blues.xm|8|10
44018|gonnabe.mod|8|10
44027|goo2.s3m|8|10
44065|goodbye.xm|8|10
173601|goodness.xm|8|10
44091|gorgeus.xm|8|10
68561|goto80-ter4.mod|8|10
44127|grabbag.xm|8|10
146847|granularity.xm|8|10
162097|greenstreetv3.xm|8|10
156554|green_rainbow.it|8|10
44184|grey_sky.xm|8|10
44186|griefcore.it|8|10
44195|grizzwal.xm|8|10
44196|grl_and_slammy_-_chiplove.it|8|10
152307|groovin_malon_.xm|8|10
156565|groovy_vibes.it|8|10
44214|grostron.xm|8|10
44218|growbig.xm|8|10
44223|grungec.xm|8|10
167045|gruz_-_no.xm|8|10
44268|gt_tower.xm|8|10
44288|guilight.xm|8|10
44300|guitar_s.it|8|10
148460|gummibears.xm|8|10
44334|gyjp2.it|8|10
156857|g_istat.s3m|8|10
44380|h-trip.xm|8|10
44392|h5_ent.it|8|10
44468|haiku.s3m|8|10
159398|haluzee_nation_-_dreamwalker.xm|8|10
44605|haplev.mod|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=26#mods
44636|happy.it|8|10
44660|happy96.mod|8|10
44348|happynes.s3m|8|10
143579|happy_by_mistake.xm|8|10
152309|happy_morback_.xm|8|10
104854|happy_movement.mod|8|10
44840|harley.xm|8|10
44879|harpsolo.it|8|10
117216|hashyoghurt.mod|8|10
157085|haunted-1321.it|8|10
157103|haunted_forest_2.it|8|10
44963|havitall.s3m|8|10
91121|hawaii_on_my_mind.mod|8|10
166712|haydee.xm|8|10
45089|headinj.xm|8|10
45115|heal01.mod|8|10
45118|heal02.xm|8|10
45121|healers.xm|8|10
45167|heartb98.xm|8|10
109014|heart_of_china.mod|8|10
169645|heatbeat_-_heat_of_the_night.mod|8|10
45197|heatwave.xm|8|10
45209|heaven-acc.xm|8|10
45233|heavens.xm|8|10
89847|hedgehog.mod|8|10
159181|hein_-_sloom.mod|8|10
45377|hello_sid-riders.xm|8|10
65885|hellraiser-voyager.mod|8|10
45412|helmut.xm|8|10
45454|her10.mod|8|10
45542|heromix2.xm|8|10
173091|hero_3d.it|8|10
44356|hgh-will.xm|8|10
148011|hhhhhhhhhhhppppppppp.xm|8|10
45714|hi.xm|8|10
45749|hidshadc.mod|8|10
45808|highest.s3m|8|10
157524|high_blood_pressure.xm|8|10
46097|hoakgoin.xm|8|10
46113|hoc_beg.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=27#mods
46158|holdon.xm|8|10
168481|holiserp.xm|8|10
46192|hologrph.it|8|10
46240|homeless_dog.xm|8|10
46258|homvisit.xm|8|10
46311|hope.xm|8|10
162973|hope_joy_fleas.mod|8|10
148027|hopper_dopper_popper.xm|8|10
46351|horizons.xm|8|10
46395|hostars.xm|8|10
142366|hours_of_humanity.xm|8|10
46570|howfragi.it|8|10
46635|hsa_far.it|8|10
46642|hsa_npa.it|8|10
46788|humans.it|8|10
102636|humble_down_theroad.mod|8|10
163842|humpin.xm|8|10
46818|hunger.mod|8|10
46850|hunter.mod|8|10
46920|hybridism.mod|8|10
93919|hybris-ingame.mod|8|10
65126|hyo-ann.it|8|10
46997|hyo-dag.it|8|10
65630|hyo-froz.it|8|10
155998|hyo-gry.it|8|10
47032|hyo-heroic.it|8|10
47097|hyo-kyo.it|8|10
64891|hyo-lrd.it|8|10
47120|hyo-merry.it|8|10
158421|hyo-ogo.it|8|10
157518|hyo-p.it|8|10
47222|hyo-sin.it|8|10
47240|hyo-spring.it|8|10
156910|hyo-tbd.it|8|10
47253|hyo-tears.it|8|10
69085|hypercontrol_v3_0.s3m|8|10
144761|hyperspace.xm|8|10
145124|hyperspaced_mav.xm|8|10
47371|hypnosis.mod|8|10
47374|hypnosis.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=28#mods
168522|hypnosum.it|8|10
144647|h_o_r_s_e_83.xm|8|10
44613|iamready.xm|8|10
44638|icanfly.xm|8|10
44645|ice.it|8|10
170272|icecreamdonut.xm|8|10
44366|icefront.s3m|8|10
44742|icem-gia.xm|8|10
172691|icemoon.it|8|10
170703|icepalac.xm|8|10
44796|ichryso.it|8|10
44801|ici-awke.xm|8|10
44844|icy-mast.xm|8|10
44892|idol.mod|8|10
72098|id_-_space_deliria.s3m|8|10
165532|ieuflv.xm|8|10
170271|ihatebeingsick.xm|8|10
44374|illumina.mod|8|10
142955|ilys_-_strangeflower.xm|8|10
45211|imagery.it|8|10
167728|imfallingdown.xm|8|10
45292|immortal.it|8|10
166246|impact_dreams.it|8|10
45333|imperfect.xm|8|10
45409|imuaelam.xm|8|10
45411|imukuppi.xm|8|10
45499|incanta.it|8|10
45562|indise.xm|8|10
121864|inertia_3-45.mod|8|10
45617|ineyeawak.it|8|10
165743|infected_zone_-_angels.xm|8|10
172383|infekt.xm|8|10
45635|infektio.s3m|8|10
45641|inferno.mod|8|10
44429|inferno_dance.xm|8|10
44384|infinity.mod|8|10
170979|inf_aor3.xm|8|10
45757|inmemories.xm|8|10
165882|inn.it|8|10
45784|inner_circle.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=29#mods
166232|innocent_-_money.xm|8|10
45830|ins-mess.it|8|10
45859|insanity.s3m|8|10
45879|inside.it|8|10
70829|inside_out.s3m|8|10
44399|inspirat.s3m|8|10
45940|inspirat.xm|8|10
46030|interstl.it|8|10
46033|intex.mod|8|10
46056|inthemor.xm|8|10
170126|inthenorth9.xm|8|10
46102|intopir.xm|8|10
46116|intrance.xm|8|10
46148|intro.s3m|8|10
73983|intromusic_ii.s3m|8|10
69478|intromusic_ii_2nd_version.s3m|8|10
104472|introzax-3_lst.mod|8|10
46300|inventio.xm|8|10
46329|inyourdr.xm|8|10
45428|in_dark.xm|8|10
45431|in_darkr.xm|8|10
165638|in_mijn_leven2.xm|8|10
46353|ion_dream.it|8|10
46375|ion_se.it|8|10
46383|ion_time.s3m|8|10
46595|it-wjs.mod|8|10
117690|itchy.mod|8|10
81916|its_a_booty_time.mod|8|10
118333|its_fantastic.mod|8|10
148466|ive_got_a_pony.xm|8|10
44466|i_av_adl.xm|8|10
163322|i_like_your_atari.xm|8|10
44446|j-dims.it|8|10
70248|j-faith.s3m|8|10
164762|jaco_-_paranoimia.mod|8|10
164851|jakub_husak_-_spadaj.mod|8|10
44797|jam005.xm|8|10
87586|jamaica_vibes-or.mod|8|10
94108|jambala-mix.mod|8|10
164990|jase_-_call_me_an_angel.s3m|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=30#mods
45054|jaws.it|8|10
44394|jazzin.mod|8|10
168624|jazzinallnight.xm|8|10
167244|jazztiz_-_evil_born_evil.xm|8|10
45123|jazzyfre.mod|8|10
45096|jazz_bub.mod|8|10
167230|jazz_dk_-_transwave.xm|8|10
73626|jazz_jackrabbit_-_song0.s3m|8|10
72442|jazz_jackrabbit_-_songcd7.s3m|8|10
69522|jazz_jackrabbit_2_-_jaz27.s3m|8|10
74646|jazz_jackrabbit_2_-_pull_back_the_bass.s3m|8|10
45176|jb-dwarfd.mod|8|10
45382|jc-drums.xm|8|10
45464|jdx-be.s3m|8|10
45470|jdx-wave.s3m|8|10
45490|jeanette.it|8|10
166914|jedi_-_deliverance.s3m|8|10
167203|jellybean_-_simplicity.mod|8|10
45519|jens2.xm|8|10
45540|jeremy_theme.xm|8|10
45532|jer_daydream.xm|8|10
167075|jesper_kyd_-_caroline.mod|8|10
164591|jingle.xm|8|10
172338|jk_chasingtheswing.xm|8|10
166861|jk_cosmiclifeforms.xm|8|10
167764|jk_echoized.xm|8|10
166803|jk_ekopiryna.xm|8|10
169814|jk_every.xm|8|10
167446|jk_jazzneveragain.xm|8|10
168887|jk_kill.xm|8|10
168000|jk_mindstrip.xm|8|10
169409|jk_oneimportantthing.xm|8|10
169395|jk_pdc.xm|8|10
168964|jk_pik_a_choo.xm|8|10
166815|jk_rainforest.it|8|10
166782|jk_swistakdancewithme.xm|8|10
168270|jk_takeabite.xm|8|10
161257|jk_village.xm|8|10
166781|jk_wt3journey.xm|8|10
45960|jm-elven.it|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=31#mods
167068|jogeir_liljedahl_-_freefall.mod|8|10
167056|johan_chressman_-_fly_away.xm|8|10
122166|johnny_boy_is_alive.mod|8|10
46147|jollytre.it|8|10
167103|jonathan_c_watridge_-_disorientated.xm|8|10
46184|jos-2pir.xm|8|10
46193|jos-angl.xm|8|10
46230|jos-etxe.xm|8|10
46242|jos-gold.mod|8|10
165263|josss_-_april_snow.xm|8|10
165205|josss_-_phantomas.xm|8|10
165321|josss_-_resurrection.xm|8|10
164744|joule_and_ko0x_-_caroline_in_neon_hot_pants.xm|8|10
46388|joyful.it|8|10
46466|jt_1999.xm|8|10
46490|jt_hello.xm|8|10
46505|jt_smily.xm|8|10
46508|jt_strng.xm|8|10
46527|jt_x2000.xm|8|10
46555|jubilate.it|8|10
46653|jumping.xm|8|10
142608|jump_roll.xm|8|10
46842|justforblues.mod|8|10
167691|justifed.xm|8|10
46867|justme.xm|8|10
67730|just_to_.mod|8|10
46918|jz-letsd.s3m|8|10
164751|j_ojala_-_rnb2.xm|8|10
44627|j_ppp.xm|8|10
164757|j_rook_-_hardtrance.xm|8|10
134821|j_to_the_netherworld.xm|8|10
161536|k-12.it|8|10
65638|k-8.it|8|10
47034|k-dust.s3m|8|10
47353|kaikkion.it|8|10
47467|kamt-oce.xm|8|10
47519|katekeet.xm|8|10
47346|ka_now.s3m|8|10
47547|kb-subvr.it|8|10
47549|kb_oxy14.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=32#mods
170720|keen5.it|8|10
47585|keep.xm|8|10
47588|keep_on.xm|8|10
47613|kel-ncen.it|8|10
152069|kens_living_room.xm|8|10
47638|kestrel.it|8|10
47651|keystoimagination.mod|8|10
47653|kg_atl.it|8|10
47717|kikkawal.mod|8|10
65895|kilimanz.mod|8|10
168849|killer.it|8|10
47103|killing_floor2_1.mod|8|10
78261|kimanbob.mod|8|10
47784|kingman.it|8|10
121602|kings_of_dawn.mod|8|10
141696|king_lizard.xm|8|10
165509|kiwi_-_iomkb.xm|8|10
165746|kiwi_-_showdown.xm|8|10
47847|kj_pvc.it|8|10
47863|klar.s3m|8|10
47884|klbz_voidbattle.it|8|10
47899|klim.mod|8|10
136671|klingdong.xm|8|10
48070|kmseas.it|8|10
48081|knew.it|8|10
48096|knockerb.mod|8|10
48101|knofl.xm|8|10
133623|ko0x_-_1984.it|8|10
161805|ko0x_-_among_the_stars.xm|8|10
156931|ko0x_-_btto.it|8|10
169815|ko0x_-_caramel_condition.xm|8|10
155690|ko0x_-_silver_and_gold.it|8|10
133620|ko0x_-_the_living_umbrella.it|8|10
48113|koffie66.xm|8|10
77187|koto.mod|8|10
136191|kramfors.xm|8|10
161705|kukballe.xm|8|10
48389|kursiv.xm|8|10
169568|kylhday3.xm|8|10
48490|kzrswc2.it|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=33#mods
47188|k_aryx.xm|8|10
47071|k_autumn.s3m|8|10
47200|k_bvibe.xm|8|10
47074|k_chiba2.s3m|8|10
47236|k_hot.xm|8|10
47267|k_mercy.s3m|8|10
47292|k_reach.s3m|8|10
47082|k_rhythm.s3m|8|10
47320|k_tphoni.xm|8|10
47331|k_vision.s3m|8|10
47096|k_wander.s3m|8|10
169683|k_what.xm|8|10
47139|l-unrmx.it|8|10
47142|l.i.m.h.xm|8|10
47175|l7-ej2.it|8|10
47198|laalaa.xm|8|10
47211|labe_2.xm|8|10
47221|labyrint.it|8|10
47230|laccol99.it|8|10
47250|lactos.stm|8|10
47262|ladiscod.mod|8|10
47265|lady.it|8|10
47268|lady.xm|8|10
47284|lag_electric.xm|8|10
47309|laidnait.it|8|10
47330|lamanie.s3m|8|10
47337|lambada.s3m|8|10
165819|lamb_-_among_the_stars.xm|8|10
165795|lamb_-_c64_-_soul_crystal.xm|8|10
166279|lamb_-_c64_-_super_mario_bros.xm|8|10
165823|lamb_-_c64_-_wizardry.xm|8|10
165782|lamb_-_cherry_tree.xm|8|10
166336|lamb_-_farewell_tears.xm|8|10
165797|lamb_-_loneliness.xm|8|10
165434|lamb_-_setting_sun.xm|8|10
47357|lame.xm|8|10
47446|landward.s3m|8|10
47490|lastdest.mod|8|10
47496|lastmans.xm|8|10
47498|lastmoon.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=34#mods
47526|lastv8.mod|8|10
121314|last_1.mod|8|10
47475|last_d.xm|8|10
169867|last_return.it|8|10
145409|last_shadow.xm|8|10
74048|last_train.s3m|8|10
166126|lateboy_-_deja_vu.xm|8|10
47039|latenoon.s3m|8|10
47556|lavender.xm|8|10
165470|laxity_-_part_of_me.xm|8|10
138971|lazy_boy.xm|8|10
47597|lc-night.xm|8|10
47601|lc-phun.xm|8|10
47612|lcruiser.it|8|10
47635|leaf-612.xm|8|10
47657|leavingallbehind.xm|8|10
137624|legend_became_myth.xm|8|10
47714|legs.xm|8|10
154004|leksaksmani.xm|8|10
172700|lemonade-bbq_with_mosquitos.xm|8|10
170201|lemonade-gingerbread_factory.xm|8|10
170622|lemonade-snowmelt.xm|8|10
166130|lemonade_-_flashback.xm|8|10
47774|leon4.it|8|10
120516|let_it_lift_u.mod|8|10
127439|let_it_linger.mod|8|10
152578|let_the_sun_shine.xm|8|10
166248|levatata.it|8|10
47869|level.xm|8|10
47871|level0.xm|8|10
47900|levitati.xm|8|10
47919|lfuture.xm|8|10
173251|lhs_rld2.xm|8|10
172099|lhs_tribute.xm|8|10
47042|li-mix.s3m|8|10
47936|liar.it|8|10
47967|lib-river2.xm|8|10
47991|lickme.xm|8|10
48010|life-phb.mod|8|10
48035|lifeforc.s3m|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=35#mods
48097|lights.xm|8|10
89450|lightsound_final.mod|8|10
48114|liidetaa.xm|8|10
157240|lime_hop.it|8|10
163818|links_awakening_dlx.ahx|8|10
157342|lintuseni.it|8|10
173655|liquid_steel.xm|8|10
157207|lithium_bus_stop.it|8|10
48237|litljoke.mod|8|10
48255|littlead.xm|8|10
154086|little_computer_boy.xm|8|10
48270|live.s3m|8|10
48305|living.s3m|8|10
48316|livingdl.s3m|8|10
134283|living_in_the_past.xm|8|10
48324|livinins.mod|8|10
48348|lizardkings_theme.mod|8|10
48390|lk-walkabou.mod|8|10
48434|lk7-ath0.it|8|10
142096|lksmcfx.xm|8|10
68084|lluvia-little_swedish_boy.xm|8|10
159788|lluvia_-_requiem.xm|8|10
48585|ll_sm.xm|8|10
48617|lmouth.xm|8|10
48638|lo-chem.xm|8|10
48662|loadsong.mod|8|10
94447|logical_move_4-01.mod|8|10
47078|lollipop.s3m|8|10
48724|loneliness.xm|8|10
134239|lonely_earth.xm|8|10
169473|lonely_tree_lonely_bird.xm|8|10
48751|longforg.xm|8|10
48758|longj_zk.xm|8|10
48774|lonnight.xm|8|10
68075|loonie-biohazard.xm|8|10
159869|loonie_-_glmt_hur_man_gr.xm|8|10
48801|lordlaz.xm|8|10
165574|lostmaya.it|8|10
48891|lostsouls.xm|8|10
148925|lost_in_eminemia.xm|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=36#mods
48905|lothlori.it|8|10
48909|lotr_int.it|8|10
47087|lotto.xm|8|10
48956|lotus3_4.mod|8|10
48984|loudcler.mod|8|10
49000|louisias.xm|8|10
49004|lovable.xm|8|10
49042|lovefor.it|8|10
49077|loverbr.mod|8|10
49116|lovetrp.xm|8|10
49129|lovexper.it|8|10
151378|love_emotions.xm|8|10
49130|lovolut.xm|8|10
49156|loye.xm|8|10
49175|lpaway1.xm|8|10
49286|lsd-goa1.mod|8|10
173376|lsnk_eau_echo.it|8|10
49311|lssnilv.mod|8|10
49377|ltfeelit.xm|8|10
49393|lton.xm|8|10
49355|lt_school.it|8|10
49411|luciabluestar.xm|8|10
49414|lucid_dr.mod|8|10
49453|lufia2_m.it|8|10
49516|lunaress.xm|8|10
49535|lupin3.xm|8|10
49542|lush.it|8|10
49596|luvlovehate.it|8|10
49609|luxor.xm|8|10
49616|lv-426.xm|8|10
47101|lv-wish.s3m|8|10
49628|lvistru8.xm|8|10
49637|lwh.xm|8|10
146551|lyrics_from_hell.xm|8|10
47187|l_of_s.xm|8|10
109308|m-03237-uninjured.mod|8|10
48480|m-pdust.xm|8|10
48485|m-stomp.s3m|8|10
66997|m0d_-_evil_ate_my_pie.ahx|8|10
66366|m0d_-_happie_happie_pie.ahx|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=37#mods
66368|m0d_-_lava_burnt_pie.ahx|8|10
66370|m0d_-_omc_cheese_pie.ahx|8|10
66371|m0d_-_omc_meat_pie.ahx|8|10
154812|m0d_-_piebotica.ahx|8|10
165981|m0d_-_sundown.ahx|8|10
48552|m4v-fasc.it|8|10
48559|m5v-duet.s3m|8|10
48569|m6i-aphz.xm|8|10
48579|m6v-tlb.xm|8|10
165655|macian_-_me.xm|8|10
48753|macid005.it|8|10
48782|madcats.it|8|10
48786|maddays.xm|8|10
166188|mad_hatter_-_orbit.xm|8|10
165706|mad_hatter_-_strange_world.xm|8|10
165714|mad_max.it|8|10
86487|mad_moose.mod|8|10
48836|maf-sial.xm|8|10
48874|magcool.xm|8|10
48876|magcrazy.xm|8|10
48880|magdick.xm|8|10
48882|mage.xm|8|10
48887|magera.xm|8|10
48902|magfiel4.mod|8|10
48915|magic.xm|8|10
48957|magickin.xm|8|10
48983|magicrai.s3m|8|10
49044|magnus38.xm|8|10
48863|mag_life.it|8|10
48865|mag_mist.it|8|10
123733|mag_music1.mod|8|10
48866|mag_tmcd.it|8|10
166689|maikelpw.it|8|10
65758|maikelsp.it|8|10
49138|maim_-_lords_of_the_stars.it|8|10
127773|mainmag.mod|8|10
48322|majest.mod|8|10
49176|maj_enjo.xm|8|10
49179|maj_head.xm|8|10
49203|makestop.it|8|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=8&page=38#mods
49209|makinluv.xm|8|10
166847|malekith_-_the_sign_of_fate.mo3|8|10
166918|malekith_-_the_warriors_tears.mo3|8|10
49217|malfunct.mod|8|10
143524|mallorze_sun.xm|8|10
165991|malmen_-_love_at_first_sight.xm|8|10
49253|mammoth.xm|8|10
49270|manastar.s3m|8|10
165829|manga_-_cruel_days.xm|8|10
