# genre 25 = Soul
# modid|genre|filename|score
# http://modarchive.org/index.php?query=25&request=search&search_type=genre&page=1#mods
55072|25|saimoquest-sweet.xm|
36537|25|db_cpble.xm|9
135025|25|relaxing.xm|
50753|25|merlin8.xm|1
45928|25|inspect.mod|2
59250|25|standmix.xm|5
109634|25|b-girl_soul_2001.mod|7
133606|25|db_teeth.xm|9
