# modid|filename|score|maxscore
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=1#mods
61375|5.xm|7|10
61419|555sim.xm|7|10
171456|68kboogie.mod|7|10
170212|69392-saturday_night.xm|7|10
61616|6beat.mod|7|10
61648|6p_pure.xm|7|10
145750|70s_porn.xm|7|10
61697|747rac.xm|7|10
146365|7olling_ball.xm|7|10
61738|7spirits.s3m|7|10
61768|7th.s3m|7|10
61810|7thheaven.mod|7|10
61776|7th_beat.xm|7|10
61791|7th_igot.xm|7|10
61806|7th_ythr.xm|7|10
156936|80410-moon.it|7|10
156934|80410-winter.it|7|10
170802|80472-dreaming.xm|7|10
172690|80472-sky.xm|7|10
164968|80503-anthem.xm|7|10
157022|80913-slowmotion.mod|7|10
169908|80shighway.it|7|10
166536|81691-past.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=3#mods
169846|81797-forest.s3m|7|10
164305|81907-stormlord.xm|7|10
165060|81985-decay.xm|7|10
169110|82253-stardust.xm|7|10
166241|82277-theme.it|7|10
167225|82504-league.xm|7|10
168907|82686-lullaby.xm|7|10
169244|82716-whales.xm|7|10
168555|82898-autumn.it|7|10
168568|82898-winter.it|7|10
168475|82910-techno.xm|7|10
169491|82933-you.xm|7|10
168940|83067-power.xm|7|10
169172|83198-purple_ambience.xm|7|10
172563|83222-lack_of_time.mod|7|10
169595|83420-mistery.xm|7|10
169996|83623-raccoon.xm|7|10
171933|84556-sad.xm|7|10
172030|84668-dream-mode.mod|7|10
172728|84738-realistic.mod|7|10
61892|8553666.it|7|10
111249|88_funky_avenue_lon.mod|7|10
162286|8bit_party.it|7|10
61934|8t-alone.xm|7|10
61986|93_ll.xm|7|10
32401|a-------.it|7|10
32418|a-0.it|7|10
32429|a-01aaaa.xm|7|10
32435|a-1n3.it|7|10
32443|a-4x30s.it|7|10
32464|a-depres.xm|7|10
32482|a-gnosis.xm|7|10
32483|a-goblin.it|7|10
32487|a-hypt.it|7|10
169792|a-lin_chemistryevening.it|7|10
169647|a-lin_variete.it|7|10
32527|a-summer.it|7|10
32567|a1_igtg.xm|7|10
32569|a2.mod|7|10
32571|a43-spri.it|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=4#mods
164357|aa-molec.s3m|7|10
32356|aaaah.xm|7|10
32636|aard_hot.it|7|10
32651|aazmat.mod|7|10
79136|ab2500b.mod|7|10
32672|abandoned.it|7|10
32674|abbysome.xm|7|10
32704|absolution.it|7|10
32709|abstract_tracking.xm|7|10
32657|ab_fall9.xm|7|10
32726|ac-dtb.it|7|10
32735|ac-lore.it|7|10
32737|ac-ncome.it|7|10
32765|acc-night.xm|7|10
32357|accel2.xm|7|10
171924|access-824.xm|7|10
32773|acchicken.mod|7|10
32775|accident.xm|7|10
157878|accord_pl_-_dolor_ante_lucem.mod|7|10
32798|acid-man.xm|7|10
32808|acidbass.it|7|10
32361|acidmiss.it|7|10
32834|acidrgn.xm|7|10
65950|acoustic_blues.s3m|7|10
138740|active.xm|7|10
167932|act_or_die.it|7|10
32752|ac_nothi.it|7|10
32755|ac_star.it|7|10
32902|adbast.it|7|10
32395|advent.mod|7|10
32973|aevias.mod|7|10
32364|afflict.s3m|7|10
122449|after-the-rain.mod|7|10
33007|afterbur.it|7|10
33009|afterglo.mod|7|10
125087|ahaa.mod|7|10
33161|aitblues.xm|7|10
144395|akallabeth.xm|7|10
33180|akira.xm|7|10
173528|alarm_remix.s3m|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=5#mods
33222|albinose.mod|7|10
33233|alchemy.it|7|10
33235|alchemy.xm|7|10
81393|alf-bug.mod|7|10
161269|algar-chillout.xm|7|10
33266|alienat.mod|7|10
33276|aliens.xm|7|10
72540|alien_incident_-_alienship.s3m|7|10
150987|alinoe_part_ii.xm|7|10
33286|alive.mod|7|10
33289|alivethe.mod|7|10
165196|alk_tran.xm|7|10
155903|all16bit.it|7|10
33304|all4u.it|7|10
169533|alldx7_sd.xm|7|10
32371|alliance.xm|7|10
33315|alli_face.it|7|10
33318|allmind.it|7|10
153323|alloy_run_2.xm|7|10
33326|allthats.mod|7|10
32374|allways.xm|7|10
144143|all_marbles.xm|7|10
97092|all_those_years.mod|7|10
171925|aln_dawn.xm|7|10
164064|alpha_centauri_-_free_space.it|7|10
164070|alpha_c_-_driplets.it|7|10
172787|alpha_c_-_lumen.it|7|10
174166|alpha_c_-_sky_warrior.it|7|10
170167|alpha_c_-_utopia_planitia_hq.it|7|10
151123|altimeter_failure.xm|7|10
33197|al_futil.it|7|10
154943|am-fm_-_0ldsk00l_w1z4rd.mod|7|10
154933|am-fm_-_una_musica_del_chip.mod|7|10
168561|amadeus_voxon_-_worship.xm|7|10
155684|amazonite.it|7|10
168474|ambian12.xm|7|10
33436|amech.it|7|10
33438|amegas.mod|7|10
77658|amplified.mod|7|10
33486|amplifier.it|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=6#mods
155788|amplistrobe-protongirl_se.xm|7|10
32397|anangel.mod|7|10
112837|anarchy_nef.mod|7|10
33548|anaturg.xm|7|10
33549|anb.it|7|10
33556|ancienti.xm|7|10
68807|ancient_times.mod|7|10
157995|anders_lundqvist_-_inferno.mod|7|10
166726|angel-tears.xm|7|10
33610|angels_.xm|7|10
142591|angel_lies.xm|7|10
33625|anightfall.xm|7|10
161920|animot.xm|7|10
136151|anka.xm|7|10
33648|anomaly3.xm|7|10
33662|anotherd.mod|7|10
140089|another_world.xm|7|10
126499|antialias.mod|7|10
33707|anu_dr.it|7|10
33733|aow-carved.it|7|10
33734|aow-clouds.it|7|10
33801|apb.it|7|10
168554|aquatic_plants.mod|7|10
155948|aqua_thts.it|7|10
121115|arc-moist.mod|7|10
33906|arc-rock.it|7|10
33915|archang.mod|7|10
157296|area_51_-_the_prisoner.xm|7|10
33959|arista96.mod|7|10
34023|artic.it|7|10
34055|as.mod|7|10
170413|asje.xm|7|10
149532|aspirating_milk.xm|7|10
34115|aspirine.mod|7|10
168502|astarnea.mod|7|10
32387|asy.mod|7|10
34156|asyo2.xm|7|10
34066|as_tears.mod|7|10
34162|atanis.it|7|10
137591|atb_megamix.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=7#mods
169418|atk!_eng.xm|7|10
165059|atlantianpunch.it|7|10
34181|atlantis.xm|7|10
34195|atmos.xm|7|10
34232|atriptof.mod|7|10
168272|attdsgschmck.xm|7|10
134813|attention.xm|7|10
34274|aurora.mod|7|10
34282|autmrain.it|7|10
125912|aventure_parallele.mod|7|10
172782|aventurier.xm|7|10
82954|avernus.mod|7|10
32392|avidia.xm|7|10
34360|avsoul.mod|7|10
34313|av_303.xm|7|10
34319|av_invis.xm|7|10
34322|av_letme.xm|7|10
34324|av_momnt.xm|7|10
34326|av_solar.xm|7|10
34328|av_top.xm|7|10
34381|awake.s3m|7|10
34390|awarness.mod|7|10
65361|away.mod|7|10
34396|awesome2.mod|7|10
34435|aws_futu.xm|7|10
34369|aw_canon.xm|7|10
91700|axdoshmix.mod|7|10
162400|axel.it|7|10
166525|azop_corp_catacombs.xm|7|10
34515|azo_chem.it|7|10
34519|azo_ging.it|7|10
34534|azo_pc44.it|7|10
167139|azuredan.xm|7|10
65563|a_better_love.mod|7|10
32582|a_day_im.xm|7|10
126292|a_day_of_a_lamer.mod|7|10
32588|a_final.it|7|10
155054|a_night_without.it|7|10
32599|a_o_d.xm|7|10
105787|a_piece_of_magicmix.mod|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=8#mods
80759|a_t_z.mod|7|10
34616|b-chrome.s3m|7|10
109634|b-girl_soul_2001.mod|7|10
165494|b-lost.s3m|7|10
34628|b-night.xm|7|10
34645|b13-look.s3m|7|10
34652|b21990.xm|7|10
34824|baa.it|7|10
110512|babysnoop.mod|7|10
34551|backpopp.mod|7|10
164243|back_in_1986.ahx|7|10
34937|bad.mod|7|10
34963|badlands1.mod|7|10
34941|bad_side.xm|7|10
34992|baghdad.it|7|10
34998|bagrasta.mod|7|10
35005|bajkios.mod|7|10
35060|ball_99.xm|7|10
35094|balon.mod|7|10
35116|bam-lucd.xm|7|10
35147|bananas.mod|7|10
35149|bananasp.mod|7|10
137157|bang_on_the_line.xm|7|10
162276|banjo.it|7|10
123069|banshee_end.mod|7|10
124809|bappalander.mod|7|10
35177|barbrian.mod|7|10
35181|barcode.xm|7|10
35195|baroque_.mod|7|10
35322|bassh2.xm|7|10
35329|bassic.mod|7|10
91168|bass_in_space.mod|7|10
163581|bass_system-bass_symphony.xm|7|10
35349|bastard.xm|7|10
35388|bathtub.it|7|10
35402|batmeat.mod|7|10
35410|battery.xm|7|10
35471|baywatch.xm|7|10
35857|bea.mod|7|10
168197|beach.it|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=9#mods
116796|beaming_stars.mod|7|10
125864|beast3-temple-1.mod|7|10
35985|beating.s3m|7|10
35995|beatlesm.mod|7|10
164965|beat_-_finding_somewhere_3hcompo.it|7|10
156653|belief.it|7|10
36224|believe.xm|7|10
36228|believe_cher.it|7|10
36258|belthsar.s3m|7|10
158227|bernard_sumner_-_military.mod|7|10
36384|better.xm|7|10
34558|between.mod|7|10
36423|beverly_hills_90210.s3m|7|10
36460|beyond.s3m|7|10
35852|be_funky.mod|7|10
154855|bib-samb.it|7|10
89124|bigsong.mod|7|10
36853|bizarro.xm|7|10
37073|blabber.xm|7|10
102981|blackmissisipi.mod|7|10
37198|bladerav.mod|7|10
37204|bladrave.mod|7|10
169734|bladvanced.xm|7|10
37270|blasa-sector7.s3m|7|10
37350|blasa_mod8thwonder.it|7|10
37412|blasa_welcometoeden.it|7|10
169577|blastoff.xm|7|10
37468|bleak.xm|7|10
34562|blksilk.mod|7|10
117415|blood_money_ingame.mod|7|10
115230|blood_money_title.mod|7|10
70714|blow_me_away_.s3m|7|10
140642|blue_ocean.xm|7|10
125020|blue_shades.mod|7|10
135750|blue_sunday.xm|7|10
170697|bombjack.xm|7|10
121620|bonfires_in_heaven.mod|7|10
172269|boogie_town_compo.mod|7|10
38207|booze.xm|7|10
68871|borracho.s3m|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=10#mods
71500|borschtiibilittiiesies.s3m|7|10
121324|bosnisk_metall.mod|7|10
166244|bosse.it|7|10
38341|bouncing.mod|7|10
38346|bounzieb.mod|7|10
38367|box-acid.xm|7|10
37970|bo_sm.it|7|10
38481|brainbla.mod|7|10
153636|braindead_themesong.xm|7|10
116933|brainless_2.mod|7|10
78757|breakthrough_6-18.mod|7|10
38680|breath.xm|7|10
34582|breed.s3m|7|10
38746|brewery.mod|7|10
122728|broken_playstations.mod|7|10
34588|brother.s3m|7|10
38908|brothernature.mod|7|10
39003|bst_3d.xm|7|10
39012|bst_7str.xm|7|10
39085|bst_grn.xm|7|10
169176|bst_lezt.it|7|10
156100|btme-souls.xm|7|10
39278|btwlsd.mod|7|10
39194|bt_me_alxm.xm|7|10
158342|bugburger_-_super_jinglebaby_from_paris.s3m|7|10
69895|bugs_in_my_head.s3m|7|10
158353|bug_-_level1.mod|7|10
39363|bull_sc2.it|7|10
39466|burrito.it|7|10
39493|buster.xm|7|10
39508|butcher.mod|7|10
39520|buyrnnzd.mod|7|10
144145|buzzword.xm|7|10
39529|bviinaa.mod|7|10
39575|byte.mod|7|10
39717|bz_pif.it|7|10
34673|b_dionrv.xm|7|10
34698|b_gavson.xm|7|10
34717|b_jennie.xm|7|10
34734|b_magi.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=11#mods
34739|b_moment.xm|7|10
34741|b_movamo.xm|7|10
34753|b_psyco.xm|7|10
34756|b_rain.it|7|10
34785|b_topray.xm|7|10
34796|b_vision.xm|7|10
34804|b_waste.xm|7|10
34681|c-8mill.xm|7|10
34706|c-crab.xm|7|10
34712|c-cultur.it|7|10
34797|c-zelda1.it|7|10
34806|c2orig1.xm|7|10
34823|c64love.xm|7|10
34924|cablmodm.xm|7|10
34950|cafedelm.xm|7|10
156038|cafe_feelgood.it|7|10
156040|cafe_la.it|7|10
34978|calcutt1.xm|7|10
156374|canada_games.it|7|10
35081|canon.it|7|10
35085|canon.xm|7|10
34572|cant.s3m|7|10
106817|cant_forget.mod|7|10
134964|can_u_feel_it.xm|7|10
35152|capricor.mod|7|10
141708|carbodynamix.xm|7|10
173586|carbon.xm|7|10
35217|cardiaca.xm|7|10
148195|care_for_smal_ppl_.xm|7|10
166984|carl-thefortunesmelody_short.it|7|10
155533|carnival-song.it|7|10
35239|carpet.xm|7|10
74575|carrot.s3m|7|10
35269|cas-hy43.it|7|10
35275|cas-mn39.it|7|10
35374|castleva.xm|7|10
156062|castle_courtyard_improved_release.s3m|7|10
35419|catseye.mod|7|10
35453|cavesii.xm|7|10
35496|cbazz-dream.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=12#mods
35509|cbrconan.xm|7|10
35716|cde-winter.it|7|10
35745|cdvirus.xm|7|10
35668|cd_1991.mod|7|10
35692|cd_softb.mod|7|10
64659|cellphonetowers.it|7|10
138185|celtic_waves_.xm|7|10
173112|centstat.it|7|10
169668|challenge.it|7|10
36122|chan_phu.xm|7|10
167170|chda.xm|7|10
310|checkme4.xm|7|10
65611|chemicallaboratory.xm|7|10
36425|chia_01.xm|7|10
84209|chickensong-bug.mod|7|10
36469|childof.it|7|10
36472|childran.mod|7|10
108420|chilling_monkeys.mod|7|10
172185|chip_overture.xm|7|10
172812|chordtune.it|7|10
37053|christodream.it|7|10
37014|chr_mylove.xm|7|10
154430|chunter-midnite.it|7|10
37443|ckelusive.it|7|10
37463|ckfunctional.it|7|10
37524|ckprayer.it|7|10
37621|class10.mod|7|10
66693|cleanlau.mod|7|10
73445|clifftop_chant.s3m|7|10
37802|close.s3m|7|10
120379|clown.mod|7|10
84603|cluedo_de_diapir.mod|7|10
37981|cmplctns.mod|7|10
159631|codeblaster_-_mystic.s3m|7|10
159591|codeblaster_-_rave_da_nation_pre-release.s3m|7|10
38181|coldbrea.mod|7|10
38719|comporain.xm|7|10
38731|composea.xm|7|10
38751|composynth.xm|7|10
168420|compote5.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=13#mods
169458|confused2.xm|7|10
122615|consert_in_space.mod|7|10
166537|cool_day.it|7|10
39099|copie2.it|7|10
159623|cosinuss_-_party_time.xm|7|10
39196|cosmia.xm|7|10
163066|couch_do.xm|7|10
39351|cowrun.xm|7|10
39384|cpiano.xm|7|10
39366|cp_ofyou.it|7|10
165665|crab_arena.mod|7|10
39459|cranberr.xm|7|10
161322|creationofdeath.it|7|10
39612|creature.xm|7|10
39649|cremona.mod|7|10
39671|cries.mod|7|10
39780|crn_slow.xm|7|10
165888|croque.it|7|10
39855|crstmas5.s3m|7|10
39886|crunch.xm|7|10
168824|crusader.mod|7|10
39906|crusty.xm|7|10
39924|crying.it|7|10
145287|crying_soul.xm|7|10
173590|crying_stoneface.mod|7|10
39942|cryptic.s3m|7|10
39957|crysalide.xm|7|10
34651|crystalh.mod|7|10
39993|crystals.669|7|10
163420|crystal_cracktro.ahx|7|10
104867|crystal_rain.mod|7|10
151385|crystal_star_2.xm|7|10
124840|cubex.mod|7|10
40135|cucumber_lost_in_hell.xm|7|10
40162|cumloose.mod|7|10
40199|cutie1.mod|7|10
34655|cw_nativ.xm|7|10
40253|cybeborn.xm|7|10
40260|cyber.xm|7|10
159688|cyberdmon_-_airwolf_303.s3m|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=14#mods
164194|cybernoid_ii.xm|7|10
105440|cyber_final.mod|7|10
151552|cyber_shaman.xm|7|10
40477|cyborgjeff-pepper.it|7|10
40516|cyborgs.xm|7|10
40528|cyc-pane.it|7|10
71826|cyclone.s3m|7|10
40568|cyn-atc.it|7|10
35421|d-b-astr.it|7|10
35424|d-b-blue.it|7|10
35464|d-back2u.xm|7|10
35467|d-base.xm|7|10
35476|d-d-fty.xm|7|10
35491|d-gtagt.s3m|7|10
35525|d0suotta.xm|7|10
35548|d7_bett.xm|7|10
35755|dafax.xm|7|10
35763|dagreat.mod|7|10
35817|dajulenkom.xm|7|10
35802|daj_drea.xm|7|10
35808|daj_ente.xm|7|10
35811|daj_pain.xm|7|10
103582|damn_motherfucker.mod|7|10
35870|dan-good.xm|7|10
35874|dan-lm98.xm|7|10
35899|dance.s3m|7|10
66159|dancedunca1.it|7|10
35923|dancefir.it|7|10
35945|danceofs.xm|7|10
169477|dancinginthetube.s3m|7|10
36020|danger.it|7|10
36017|dang_min.xm|7|10
36042|dannyelf.mod|7|10
36128|darkangl.mod|7|10
36187|darkesttravel.xm|7|10
36204|darkhrz.s3m|7|10
36242|darkness.xm|7|10
36246|darkness2.s3m|7|10
36265|darkside.mod|7|10
65829|darkwoods.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=15#mods
171920|dark_blue.mod|7|10
169482|dark_city.it|7|10
35271|datajack.s3m|7|10
71817|data_jack_2nd_version.s3m|7|10
171897|data_loss.xm|7|10
36440|daydown.mod|7|10
36445|daydream.it|7|10
109540|dc-ingame_phoenix.mod|7|10
36810|dd2.xm|7|10
36870|ddlf.s3m|7|10
36931|deadfeel.xm|7|10
172198|deelite_-_bluestar.mod|7|10
172070|deelite_-_universe.mod|7|10
73218|defend_your_country.s3m|7|10
37334|deliver.it|7|10
163725|demetan.xm|7|10
100639|demox1.mod|7|10
37493|denial3.xm|7|10
37496|denial4.xm|7|10
172006|deniil_715_-_moonlight_shadow.mod|7|10
155729|derivado.med|7|10
37625|desiderium.xm|7|10
37692|destined.mod|7|10
37976|dfreud.xm|7|10
38096|dgt_putir.it|7|10
66143|diamondmed.it|7|10
172892|digdn_-_y_sera_realidad_intrinseca.it|7|10
172958|dimension_developers.xm|7|10
38465|dimnsion.xm|7|10
172021|dingding.xm|7|10
38526|dirtbags.xm|7|10
38615|discover.s3m|7|10
169148|diving_into_space_16_kb_version.xm|7|10
38884|djblu.it|7|10
38858|djb_01_ria.xm|7|10
39080|djisox-b.xm|7|10
39090|djisox-w.xm|7|10
39308|djs-imag.xm|7|10
39324|djs-thbr.it|7|10
157742|dj_ceero_-_illusion.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=16#mods
157743|dj_coma_-_air.xm|7|10
154767|dl-52.it|7|10
39623|dmancien.xm|7|10
39655|dmclub.xm|7|10
39718|dn-balla.xm|7|10
39751|dn-ledge.xm|7|10
39758|dn-moun.xm|7|10
137489|dna_warriorajx_rmx.xm|7|10
75247|dojo_dan_orientallev5.mod|7|10
169362|domatron.xm|7|10
125486|dont_go_crazy.mod|7|10
116714|doom.mod|7|10
165976|doome1m1.it|7|10
160123|doomedtechnicmecha.xm|7|10
153652|doorman.xm|7|10
100797|dotty_flowers.mod|7|10
40143|down.xm|7|10
147321|do_it_again.xm|7|10
40285|drag-fly.it|7|10
67477|drax-666.xm|7|10
123708|dream-mode.mod|7|10
40374|dream.xm|7|10
77678|dreamless.mod|7|10
153921|dreams_above_clouds.xm|7|10
152567|dream_about_driving.xm|7|10
168740|dream_alone2.xm|7|10
168639|drnkref.xm|7|10
68412|drumstick_-_feelings.it|7|10
67506|dsx-intro4.mod|7|10
41071|ds_da.xm|7|10
41117|ds_mx.xm|7|10
41519|dttbeat.xm|7|10
41331|dt_dope.xm|7|10
41417|dt_shine.xm|7|10
124540|dual_pesonality2.mod|7|10
41546|dubu103.xm|7|10
41556|dubu107.xm|7|10
41562|dubu109.xm|7|10
41570|dubu113.xm|7|10
65228|duet-guitar-flute.mod|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=17#mods
166682|dune_-_zzzbla.xm|7|10
167013|dyryth_and_hurt_-_futile.mo3|7|10
35594|d_duke.xm|7|10
35600|d_flares.xm|7|10
133832|d_s_s.xm|7|10
74611|e-19124.s3m|7|10
40446|e-man.xm|7|10
40628|e195.mod|7|10
40636|e3monp.it|7|10
162713|eagle_no_-_harmony.mod|7|10
40708|earthrmx.it|7|10
115677|earth_groove.mod|7|10
169535|easy_going.it|7|10
40816|echo.it|7|10
40865|econmy11.mod|7|10
40918|ecot.it|7|10
92601|ecstacy.mod|7|10
40925|ecstasy.it|7|10
158368|eftos_antiverse_8bit.it|7|10
66162|eftos_suiright_8bit.it|7|10
41197|eggshell.mod|7|10
41204|ego.xm|7|10
159501|eigus-sc.it|7|10
41277|eirik68.xm|7|10
41327|ejyptize.it|7|10
40469|ek-theme.s3m|7|10
154800|ek_megaboss.xm|7|10
41449|elecheav.xm|7|10
41466|electric.mod|7|10
162856|electric_lucidity_-_force_ii.xm|7|10
41515|electroq.mod|7|10
41532|elektro.mod|7|10
96978|element_of_insanity.mod|7|10
154788|elephant.xm|7|10
160889|elfan_-_electric_cafe_part_2.xm|7|10
41690|elk_smile.it|7|10
140181|elojatek.xm|7|10
41730|elovev2.xm|7|10
162710|elusive_-_planet_jazz.xm|7|10
40472|elven12.mod|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=18#mods
41764|elysis-classe.s3m|7|10
41831|emagic.mod|7|10
41853|embraced.xm|7|10
40480|emothero.mod|7|10
41894|emotion.s3m|7|10
41953|emptytht.669|7|10
40525|endingopera.mod|7|10
42053|endofall.xm|7|10
150441|end_theme.xm|7|10
42090|energ.it|7|10
42092|energ.xm|7|10
42127|enfrance.mod|7|10
42219|enter.xm|7|10
155960|er_mure.xm|7|10
70863|escape_from_the_night.s3m|7|10
42468|eternalf.xm|7|10
144465|eternal_memento.xm|7|10
40511|eternity.xm|7|10
170469|etheric.xm|7|10
42499|ethnika.xm|7|10
42507|etrnlchs.it|7|10
42604|even.it|7|10
135228|everlasting_war.xm|7|10
42776|ex-tasy.xm|7|10
42998|extermi.mod|7|10
43012|extracor.it|7|10
40520|extract.mod|7|10
70032|extreme_pinball_-_music_0_-_title.s3m|7|10
70950|extreme_pinball_-_music_a_-_medieval_knights.s3m|7|10
43094|ezekiel.it|7|10
40646|e_dreams.xm|7|10
40803|f-beach.xm|7|10
40840|f-story.xm|7|10
40910|f4-sunrf.it|7|10
40976|fa-rflct.s3m|7|10
40979|fa.xm|7|10
41002|fac-ftb.xm|7|10
41047|fade.it|7|10
41052|faded_cd.mod|7|10
41062|fading.it|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=19#mods
41082|fail.it|7|10
41093|fairdes.mod|7|10
41150|fairytal.xm|7|10
40680|fall1.mtm|7|10
40683|fall2.mtm|7|10
40685|fall3.mtm|7|10
41206|fallen3.xm|7|10
41212|fallfrom.s3m|7|10
41215|falling.xm|7|10
41245|falopa01.xm|7|10
112804|falsification.mod|7|10
41275|fanta4_andi_y_.xm|7|10
41287|fantasia.xm|7|10
41289|fantasie.mod|7|10
41292|fantasies-mpt.xm|7|10
114247|fantasy-the_dream.mod|7|10
41309|fantasy.mod|7|10
41313|fantasy.s3m|7|10
41344|fantsy21.xm|7|10
65189|farewell.it|7|10
41474|fastfood.mod|7|10
41479|fat.mod|7|10
40989|fa_remix.xm|7|10
41582|fbtime.xm|7|10
41588|fchapter.it|7|10
41638|fdngh.it|7|10
41663|fear.it|7|10
41677|feardark.s3m|7|10
41709|febsymph.mod|7|10
41747|feelgood.xm|7|10
41763|feelings.xm|7|10
87426|ferro_concrete.mod|7|10
41867|festering.xm|7|10
41887|fever.s3m|7|10
41940|ff3esper.s3m|7|10
41948|ff3rachl.it|7|10
41966|ff7mount.xm|7|10
41977|ff8breez.xm|7|10
154753|ffclean.xm|7|10
42023|ffg.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=20#mods
42033|ffpwndr.it|7|10
42047|fictive.xm|7|10
136519|fields_of_glory.xm|7|10
169476|fightinthefields.s3m|7|10
42102|fille.xm|7|10
42104|film2a.xm|7|10
42176|finale.xm|7|10
42186|finalto.xm|7|10
42159|final_e.s3m|7|10
42208|finev.s3m|7|10
42220|finlimit.it|7|10
42247|fire.xm|7|10
42266|firedrea.xm|7|10
42272|firehigh.mod|7|10
42281|fireofth.it|7|10
42285|firesof.xm|7|10
42297|first.xm|7|10
42327|fishtro.s3m|7|10
168531|fiskdamm.xm|7|10
168438|fisz.xm|7|10
157707|fixedsys.xm|7|10
166994|fizzypopmachine.xm|7|10
42386|flame.xm|7|10
42414|flash.it|7|10
42420|flash2.mod|7|10
154761|flashbac.mod|7|10
42465|flaying.669|7|10
40726|fletch.mod|7|10
169060|fli.mod|7|10
155993|flight_over.it|7|10
42577|flk-spac.s3m|7|10
42579|flk_face.s3m|7|10
42601|floating.xm|7|10
101846|flowers_in_the_mud.mod|7|10
137507|flowers_of_fantasy.xm|7|10
42662|flowing.xm|7|10
42804|flyatl.xm|7|10
42810|flyboy.s3m|7|10
42823|flyguy.it|7|10
42802|fly_time.xm|7|10
# http://modarchive.org/index.php?request=view_by_rating_comments&query=7&page=21#mods
42959|fmc_cfd.xm|7|10
42963|fmc_sono.xm|7|10
43054|fog.s3m|7|10
43117|for-you.s3m|7|10
43139|force.xm|7|10
43146|forden.mod|7|10
125929|foreign92.mod|7|10
43162|forest.xm|7|10
43176|forestofcalm.xm|7|10
43180|forestr.it|7|10
149820|forest_of_dreams.xm|7|10
43187|forever.it|7|10
43216|forgot8.xm|7|10
43275|forth.mod|7|10
140279|for_funky_fish.xm|7|10
150375|for_my_nataly.xm|7|10
43122|for_univ.xm|7|10
43303|fosummer.xm|7|10
43441|freakier.it|7|10
43457|freebird.xm|7|10
43506|freeze.it|7|10
168704|free_as_a_bird.xm|7|10
43513|frek-theletter_s.xm|7|10
158059|frenzy.it|7|10
43528|freshhou.mod|7|10
